M_max_Msun,R_max_km,sigma_crit_star
2.106191239634002,11.266087327656958,135.83369903801952
2.0513267509129554,11.225779924643414,135.85895581522672
2.1715830411315924,11.63430349663025,136.42763837907734
2.204109159265028,12.195173557549426,136.49970906822702
2.013870047209861,10.723110347911756,136.58997946464322
2.397974612963147,13.134870733239392,136.6225378483592
2.020412048308217,11.02702031082172,136.8070873876568
2.2400683060623865,12.024941439995233,136.83532244696462
2.546581223001396,13.783034533299924,136.89243334687214
2.214613732318716,12.12136839214332,137.0009830631211
2.3115488033579736,12.43373586600416,137.072236515687
2.1034950776613788,11.620038149956041,137.08057355055305
2.464589241219413,13.31176249759046,137.0870336865283
2.3863026221447767,12.858293188391562,137.15182874774507
2.0751762389783046,11.066327389521382,137.45885953123985
2.437735402776119,13.33952979619064,137.79851824540614
2.238761385704126,12.377321112925033,137.8360565007463
2.0824936092550237,11.386439853554931,137.93748173654524
2.139127771704251,11.427531864539644,138.1183443329038
2.0093725045112807,11.082247835033753,138.2700915124792
2.249669328844107,12.305645285928826,138.32852250061512
2.1353241002170384,11.787773146307865,138.4728952399505
2.5899098846014654,14.012855077953512,138.49467306799164
2.205881149818154,11.809455482335416,138.58359128900108
2.505669191408871,13.52338386295263,138.79001540594535
2.275656174077841,12.208669137194683,138.86953271127138
2.477836231706457,13.556415398029355,138.94626789727795
2.050586843171779,11.18533374546477,138.95751394170782
2.4253627191602787,13.065774848504182,138.959437939502
2.3485553692637504,12.624192398421012,138.9902976675962
2.044166349558644,10.875701214096061,139.083754104586
2.2736455225693137,12.569426680449967,139.14308174469537
2.2853861708260763,12.496347821738784,139.6193788049516
2.0389267859389713,11.242836459263993,139.73642210689175
2.1067098130148803,11.229571621093625,139.81447764439824
2.1682215468182835,11.967474845332296,139.83447836524667
2.0196223741757087,10.987095394133927,139.99505470769162
2.519180357493536,13.768156294604376,140.0664261397285
2.1143162338750994,11.556203517480792,140.14143469898596
2.172350616038621,11.599861038276462,140.34264322049793
2.309604445489714,12.76026830014532,140.4213839232514
2.5479719170785913,13.744037991960127,140.44834959245588
2.240880394747029,11.987078220519502,140.6832804492588
2.0141495947866632,10.687212407428966,140.70382429113053
2.4658544362335655,13.26663107057562,140.72028860896845
2.312508894949268,12.391028008286973,140.85071331964784
2.3874263127648963,12.820704801050535,140.85865425941594
2.3216849324553044,12.6874813442344,140.8766769332052
2.08163825290571,11.348641011279673,141.05151920659983
2.5617524507804377,13.99745435671363,141.1588405823636
2.2013607995136066,12.142717190337112,141.16581167535261
2.069675589303573,11.404605195174643,141.16698367401858
2.075540289508281,11.0311370954638,141.5113953097793
2.146498496448925,11.727860537110391,141.57308444345193
2.5915559418187857,13.962710789807623,142.06353199992472
2.35946849678401,12.886656468685613,142.09975511898423
2.139605974305497,11.393514641704542,142.10788420026856
2.049993664507138,11.149754409256708,142.16093160177877
2.5071876954102827,13.48380039662688,142.43499953898137
2.235905099343324,12.328621805297535,142.46808710528808
2.2064648152549315,11.772164328498466,142.50845586813793
2.100935775078573,11.572884117520273,142.5644701229343
2.4265934189952896,13.019793173801784,142.6781112823554
2.2762982699422696,12.168411164817574,142.7279226848344
2.349738817152103,12.586622452979848,142.78003325114298
2.180104243726691,11.89943038303859,142.96445851559034
2.1136221183319233,11.51749553615568,143.0906837947935
2.0442475459145193,10.841674999820182,143.2047142304408
2.0189720311854145,10.952319039683095,143.28477925333488
2.397579989547636,13.08657775931794,143.29131860358888
2.27098722548669,12.51853984843317,143.74192604981397
2.1071465487311185,11.19324831392689,143.8749587803158
2.132589534443808,11.743261489697979,143.92975346627384
2.549304667987022,13.695534405961492,144.1052218155572
2.080901015317252,11.311362760821783,144.26999995883025
2.214021330185388,12.082553570090976,144.31730946751918
2.172888043824923,11.558915116583242,144.34162502967084
2.467035822107913,13.229052326450754,144.45078306299814
2.4371978491294652,13.293440398959241,144.4527158427227
2.007003033870279,11.039507480259212,144.4754363084292
2.241578986937827,11.946327216617629,144.61845677008023
2.38839741953486,12.776606899501518,144.65992862327076
2.3133873805464,12.353275411324319,144.7201429257228
2.01421344994152,10.6488164817454,144.89014214698213
2.306749376464635,12.70724915896965,144.9883214728858
2.145815542807083,11.686313338231395,145.0770874728807
2.1656955102758695,11.916035911954804,145.26447447793484
2.04947079827595,11.109494960199951,145.46545409475894
2.4775181773240207,13.504347967296596,145.58392521256832
2.2489460844214264,12.263438140939463,145.632174230249
2.075708403091904,10.99402921019575,145.64005933449508
2.593228329445967,13.921785940801556,145.7321128887051
2.036677109785125,11.196898050291576,145.92096942444368
2.5085358926235792,13.437574961758758,146.17702004987456
2.1398976780066588,11.355212077175878,146.17711399413727
2.3439127145820775,12.907771953610538,146.206937194729
2.1130542676261865,11.476148843333434,146.32502389841576
2.4278063472786666,12.981039952789823,146.490279084819
2.2068833482671946,11.734111391953272,146.5165943259953
2.199030131280781,12.097811022952458,146.56774518872885
2.3506800850129244,12.542461378586925,146.65982896431925
2.018354906639098,10.914957205759034,146.67283004564015
2.2770036117864545,12.130399727845965,146.6729693120161
2.5187668241441794,13.723778412703771,146.68777112008596
2.2848513701710242,12.451957873826554,146.91115603474213
2.179489334742438,11.86016575465384,147.01231327043712
2.0672665369502106,11.358934157391246,147.33115151227037
2.0442600715806316,10.804520408288532,147.39911203779013
2.0802477475338876,11.273160745194838,147.59022357362988
2.561511882545873,13.941812892092974,147.76508881663108
2.233356084986723,12.278045351399678,147.843159441829
2.550616423590338,13.65627950412346,147.85905409968544
2.1073980428831374,11.154860550660167,148.01225033064023
2.320999997230863,12.645064221123498,148.15564666348337
2.4680198437504055,13.185540861437008,148.2741663127489
2.14540692717051,11.648617476823395,148.3271231302006
2.1733297995489558,11.521946345073609,148.41976155190656
2.3892659672395244,12.739499127193833,148.55034410505743
2.2420994193880426,11.907430269554244,148.63615153873315
2.314038670229492,12.31133868314903,148.67525904414967
2.0987059238932018,11.528519440069731,148.70848601919738
2.04902715697655,11.073849205813486,148.86852529662008
2.213522896753493,12.040998324678085,148.89781094326273
2.2686521243398814,12.466804716304818,149.08960056917806
2.014120580065841,10.615676184086189,149.14803790820596
2.358992599437614,12.837672927774193,149.36655238619173
2.5946008229221866,13.873897109379174,149.49794841687702
2.112545181024238,11.437386923208097,149.66039166285995
2.075700442019738,10.959292258785021,149.8426165515348
