set,snapshot,sigma,n_B_over_n0,T_nuc_MeV
B4145_D80_a0.16_ms100,$t_0$,150.0,1.333779532533165,74.85316768118965
B4145_D80_a0.16_ms100,$t_0$,150.0,1.3735786481364498,74.43479005816741
B4145_D80_a0.16_ms100,$t_0$,150.0,1.413377763739735,74.03139217816387
B4145_D80_a0.16_ms100,$t_0$,150.0,1.453177511054959,73.64215124824005
B4145_D80_a0.16_ms100,$t_0$,150.0,1.4929766266582438,73.26627683747569
B4145_D80_a0.16_ms100,$t_0$,150.0,1.532775742261529,72.9030219681156
B4145_D80_a0.16_ms100,$t_0$,150.0,1.5725754895767532,72.55178687533592
B4145_D80_a0.16_ms100,$t_0$,150.0,1.6123746051800378,72.21188272157511
B4145_D80_a0.16_ms100,$t_0$,150.0,1.652173720783323,71.8828232842381
B4145_D80_a0.16_ms100,$t_0$,150.0,1.6919734680985472,71.56406221531
B4145_D80_a0.16_ms100,$t_0$,150.0,1.7317725837018318,71.25513231009428
B4145_D80_a0.16_ms100,$t_0$,150.0,1.771571699305117,70.955639537719
B4145_D80_a0.16_ms100,$t_0$,150.0,1.8113714466203412,70.66513461226081
B4145_D80_a0.16_ms100,$t_0$,150.0,1.8511705622236259,70.38328998066213
B4145_D80_a0.16_ms100,$t_0$,150.0,1.890969677826911,70.10973596280738
B4145_D80_a0.16_ms100,$t_0$,150.0,1.9307694251421352,69.84416300506149
B4145_D80_a0.16_ms100,$t_0$,150.0,1.9705685407454203,69.5862475422109
B4145_D80_a0.16_ms100,$t_0$,150.0,2.010367656348705,69.33576729108226
B4145_D80_a0.16_ms100,$t_0$,150.0,2.050167403663929,69.09238696412272
B4145_D80_a0.16_ms100,$t_0$,150.0,2.089966519267214,68.85592956962604
B4145_D80_a0.16_ms100,$t_0$,150.0,2.129765634870499,68.62614008831204
B4145_D80_a0.16_ms100,$t_0$,150.0,2.169565382185723,68.40276834879575
B4145_D80_a0.16_ms100,$t_0$,150.0,2.209364497789008,68.18567304354069
B4145_D80_a0.16_ms100,$t_0$,150.0,2.249163613392293,67.97461400983812
B4145_D80_a0.16_ms100,$t_0$,150.0,2.2889633607075175,67.76942406025044
B4145_D80_a0.16_ms100,$t_0$,150.0,2.328762476310802,67.56993185083195
B4145_D80_a0.16_ms100,$t_0$,150.0,2.368561591914087,67.37599108424644
B4145_D80_a0.16_ms100,$t_0$,150.0,2.4083613392293115,67.18737049563902
B4145_D80_a0.16_ms100,$t_0$,150.0,2.448160454832596,67.00393573347603
B4145_D80_a0.16_ms100,$t_0$,150.0,2.4879595704358817,66.82554003851462
B4145_D80_a0.16_ms100,$t_0$,150.0,2.5277593177511055,66.65201747193444
B4145_D80_a0.16_ms100,$t_0$,150.0,2.56755843335439,66.48318744919595
B4145_D80_a0.16_ms100,$t_0$,150.0,2.6073575489576757,66.3189074125934
B4145_D80_a0.16_ms100,$t_0$,150.0,2.6471572962728995,66.15897977335973
B4145_D80_a0.16_ms100,$t_0$,150.0,2.686956411876184,66.00333761846125
B4145_D80_a0.16_ms100,$t_0$,150.0,2.726756159191409,65.85174408949482
B4145_D80_a0.16_ms100,$t_0$,150.0,2.7665552747946935,65.70408762216566
B4145_D80_a0.16_ms100,$t_0$,150.0,2.8063543903979786,65.56025906889694
B4145_D80_a0.16_ms100,$t_0$,150.0,2.846154137713203,65.42004773331779
B4145_D80_a0.16_ms100,$t_0$,150.0,2.8859532533164876,65.28339008748455
B4145_D80_a0.16_ms100,$t_0$,150.0,2.9257523689197726,65.15008438043087
B4145_D80_a0.16_ms100,$t_0$,150.0,2.965552116234997,65.02004187545978
B4145_D80_a0.16_ms100,$t_0$,150.0,3.0053512318382816,64.8931942659246
B4145_D80_a0.16_ms100,$t_0$,150.0,3.0451503474415667,64.769071915714
B4145_D80_a0.16_ms100,$t_0$,150.0,3.084950094756791,64.64819397969511
B4145_D80_a0.16_ms100,$t_0$,150.0,3.124749210360076,64.52988700898489
B4145_D80_a0.16_ms100,$t_0$,150.0,3.1645483259633607,64.41423357931617
B4145_D80_a0.16_ms100,$t_0$,150.0,3.204348073278585,64.30102819159735
B4145_D80_a0.16_ms100,$t_0$,150.0,3.2441471888818696,64.19010361033531
B4145_D80_a0.16_ms100,$t_0$,150.0,3.283946304485155,64.08131870612131
B4145_D80_a0.16_ms100,$t_0$,150.0,3.323746051800379,63.974500981513586
B4145_D80_a0.16_ms100,$t_0$,150.0,3.3635451674036636,63.86983671272767
B4145_D80_a0.16_ms100,$t_0$,150.0,3.403344283006949,63.76709679455486
B4145_D80_a0.16_ms100,$t_0$,150.0,3.443144030322173,63.66580208108361
B4145_D80_a0.16_ms100,$t_0$,150.0,3.4829431459254576,63.56600771139318
B4145_D80_a0.16_ms100,$t_0$,150.0,3.522742261528743,63.46758846389908
B4145_D80_a0.16_ms100,$t_0$,150.0,3.562542008843967,63.37033071004387
B4145_D80_a0.16_ms100,$t_0$,150.0,3.6023411244472525,63.273916499747
B4145_D80_a0.16_ms100,$t_0$,150.0,3.642140240050537,63.178505838753864
B4145_D80_a0.16_ms100,$t_0$,150.0,3.681939987365761,63.08380523363314
B4145_D80_a0.16_ms100,$t_0$,150.0,3.7217391029690465,62.98978286631982
B4145_D80_a0.16_ms100,$t_0$,150.0,3.761538218572331,62.89606059194659
B4145_D80_a0.16_ms100,$t_0$,150.0,3.801337965887555,62.802546571219864
B4145_D80_a0.16_ms100,$t_0$,150.0,3.8411370814908405,62.709354932678075
B4145_D80_a0.16_ms100,$t_0$,150.0,3.880936197094125,62.616316330089944
B4145_D80_a0.16_ms100,$t_0$,150.0,3.92073594440935,62.52302304046816
B4145_D80_a0.16_ms100,$t_0$,150.0,3.9605350600126346,62.42937505464931
B4145_D80_a0.16_ms100,$t_0$,150.0,4.00033417561592,62.33507431079366
B4145_D80_a0.16_ms100,$t_0$,150.0,4.040133922931144,62.240261791719604
B4145_D80_a0.16_ms100,$t_0$,150.0,4.079933038534429,62.14481946340789
B4145_D80_a0.16_ms100,$t_0$,150.0,4.119732154137713,62.048331471887806
B4145_D80_a0.16_ms100,$t_0$,150.0,4.1595319014529375,61.95109497548405
B4145_D80_a0.16_ms100,$t_0$,150.0,4.199331017056222,61.852500328605025
B4145_D80_a0.16_ms100,$t_0$,150.0,4.239130132659508,61.75269294799554
B4145_D80_a0.16_ms100,$t_0$,150.0,4.278929879974732,61.65172057080796
B4145_D80_a0.16_ms100,$t_0$,150.0,4.318728995578017,61.54935628956287
B4145_D80_a0.16_ms100,$t_0$,150.0,4.358528742893241,61.44599472224165
B4145_D80_a0.16_ms100,$t_0$,150.0,4.3983278584965255,61.34145651493057
B4145_D80_a0.16_ms100,$t_0$,150.0,4.43812697409981,61.2353644489354
B4145_D80_a0.16_ms100,$t_0$,150.0,4.477926721415035,61.1281793929105
B4145_D80_a0.16_ms100,$t_0$,150.0,4.51772583701832,61.0197604579102
B4145_D80_a0.16_ms100,$t_0$,150.0,4.557524952621605,60.909824217047394
B4145_D80_a0.16_ms100,$t_0$,150.0,4.597324699936829,60.799124230098066
B4145_D80_a0.16_ms100,$t_0$,150.0,4.6371238155401135,60.68695695065373
B4145_D80_a0.16_ms100,$t_0$,150.0,4.676922931143398,60.57387252819951
B4145_D80_a0.16_ms100,$t_0$,150.0,4.716722678458623,60.45953789522018
B4145_D80_a0.16_ms100,$t_0$,150.0,4.756521794061908,60.34435669281997
B4145_D80_a0.16_ms100,$t_0$,150.0,4.796320909665193,60.22791210260392
B4145_D80_a0.16_ms100,$t_0$,150.0,4.836120656980417,60.11055257728371
B4145_D80_a0.16_ms100,$t_0$,150.0,4.875919772583702,59.9923302547903
B4145_D80_a0.16_ms100,$t_0$,150.0,4.915718888186986,59.87350622165581
B4145_D80_a0.16_ms100,$t_0$,150.0,4.955518635502211,59.752632684448216
B4145_D80_a0.16_ms100,$t_0$,150.0,4.995317751105496,59.6299526913204
B4145_D80_a0.16_ms100,$t_0$,150.0,5.035116866708781,59.5043460117434
B4145_D80_a0.16_ms100,$t_0$,150.0,5.074916614024005,59.3755115112962
B4145_D80_a0.16_ms100,$t_0$,150.0,5.11471572962729,59.24229474464608
B4145_D80_a0.16_ms100,$t_0$,150.0,5.154514845230575,59.10449934922619
B4145_D80_a0.16_ms100,$t_0$,150.0,5.194314592545799,58.959922241698585
B4145_D80_a0.16_ms100,$t_0$,150.0,5.234113708149084,58.80798697173147
B4145_D80_a0.16_ms100,$t_0$,150.0,5.273912823752369,58.646595218332095
B4145_D80_a0.16_ms100,$t_0$,150.0,5.313712571067593,58.472815556187776
B4145_D80_a0.16_ms100,$t_0$,150.0,5.353511686670878,58.282957196938554
B4145_D80_a0.16_ms100,$t_0$,150.0,5.393310802274163,58.07075487466573
B4145_D80_a0.16_ms100,$t_0$,150.0,5.433110549589387,57.82371462343036
B4145_D80_a0.16_ms100,$t_0$,150.0,5.472909665192672,57.5250577908242
B4145_D80_a0.16_ms100,$t_0$,150.0,5.512708780795958,57.14529817066402
B4145_D80_a0.16_ms100,$t_0$,150.0,5.552508528111181,56.62562746670718
B4145_D80_a0.16_ms100,$t_0$,150.0,5.592307643714466,55.83290738808647
B4145_D80_a0.16_ms100,$t_0$,150.0,5.632106759317751,54.59205317392442
B4145_D80_a0.16_ms100,$t_0$,150.0,5.6719065066329755,53.17278006938354
B4145_D80_a0.16_ms100,$t_0$,150.0,5.711705622236261,51.84676750504002
B4145_D80_a0.16_ms100,$t_0$,150.0,5.751504737839546,50.451627893449604
B4145_D80_a0.16_ms100,$t_0$,150.0,5.791304485154769,49.14563735921842
B4145_D80_a0.16_ms100,$t_0$,150.0,5.831103600758055,47.46770284815445
B4145_D80_a0.16_ms100,$t_0$,150.0,5.870902716361339,46.64149352766822
B4145_D80_a0.16_ms100,$t_0$,150.0,5.9107024636765635,46.338411436274065
B4145_D80_a0.16_ms100,$t_0$,150.0,5.950501579279849,46.1423001038377
B4145_D80_a0.16_ms100,$t_0$,150.0,5.990300694883134,45.98875898733375
B4145_D80_a0.16_ms100,$t_0$,150.0,6.030100442198358,45.8554482838993
B4145_D80_a0.16_ms100,$t_0$,150.0,6.069899557801643,45.7123081857768
B4145_D80_a0.16_ms100,$t_0$,150.0,6.109699305116867,45.558680970165724
B4145_D80_a0.16_ms100,$t_0$,150.0,6.149498420720152,45.397938528265406
B4145_D80_a0.16_ms100,$t_0$,150.0,6.189297536323437,45.23094545537739
B4145_D80_a0.16_ms100,$t_0$,150.0,6.22909728363866,45.05967810676183
B4145_D80_a0.16_ms100,$t_0$,150.0,6.268896399241946,44.88551296648758
B4145_D80_a0.16_ms100,$t_0$,150.0,6.308695514845231,44.71821335717673
B4145_D80_a0.16_ms100,$t_0$,150.0,6.348496525584333,44.54201214949433
B4145_D80_a0.16_ms100,$t_0$,150.0,6.3882943777637395,44.360716088944045
B4145_D80_a0.16_ms100,$t_0$,150.0,6.428092229943147,44.17378925335879
B4145_D80_a0.16_ms100,$t_0$,150.0,6.467890082122553,43.98175264905652
B4145_D80_a0.16_ms100,$t_0$,150.0,6.507694251421352,43.78385175284791
B4145_D80_a0.16_ms100,$t_0$,150.0,6.547492103600758,43.58168894108694
B4145_D80_a0.16_ms100,$t_0$,150.0,6.587289955780164,43.374158958575556
B4145_D80_a0.16_ms100,$t_0$,150.0,6.62708780795957,43.161395134224534
B4145_D80_a0.16_ms100,$t_0$,150.0,6.666891977258371,42.94309863850887
B4145_D80_a0.16_ms100,$t_0$,150.0,6.706689829437776,42.719574173272655
B4145_D80_a0.16_ms100,$t_0$,150.0,6.746487681617182,42.48970061180221
B4145_D80_a0.16_ms100,$t_0$,150.0,6.786285533796589,42.25474733307858
B4145_D80_a0.16_ms100,$t_0$,150.0,6.826089703095389,42.01337007608426
B4145_D80_a0.16_ms100,$t_0$,150.0,6.865887555274795,41.76619312517161
B4145_D80_a0.16_ms100,$t_0$,150.0,6.905685407454201,41.51271649976923
B4145_D80_a0.16_ms100,$t_0$,150.0,6.9454832596336065,41.25314342928871
B4145_D80_a0.16_ms100,$t_0$,150.0,6.985287428932407,40.987057319682826
B4145_D80_a0.16_ms100,$t_0$,150.0,7.025085281111814,40.714344336431985
B4145_D80_a0.16_ms100,$t_0$,150.0,7.064883133291219,40.43501583366756
B4145_D80_a0.16_ms100,$t_0$,150.0,7.104680985470625,40.148939302821276
B4145_D80_a0.16_ms100,$t_0$,150.0,7.1444788376500314,39.855667355482574
B4145_D80_a0.16_ms100,$t_0$,150.0,7.1842830069488315,39.55549355602596
B4145_D80_a0.16_ms100,$t_0$,150.0,7.224080859128238,39.24768540173713
B4145_D80_a0.16_ms100,$t_0$,150.0,7.263878711307644,38.932756738483974
B4145_D80_a0.16_ms100,$t_0$,150.0,7.30367656348705,38.609979691898246
B4145_D80_a0.16_ms100,$t_0$,150.0,7.34348073278585,38.279634556771676
B4145_D80_a0.16_ms100,$t_0$,150.0,7.3832785849652565,37.94094816632299
B4145_D80_a0.16_ms100,$t_0$,150.0,7.423076437144663,37.59473082735613
B4145_D80_a0.16_ms100,$t_0$,150.0,7.462874289324068,37.23991608167414
B4145_D80_a0.16_ms100,$t_0$,150.0,7.502678458622867,36.8761970224662
B4145_D80_a0.16_ms100,$t_0$,150.0,7.542476310802275,36.50462133730807
B4145_D80_a0.16_ms100,$t_0$,150.0,7.5822741629816806,36.123279419017
B4145_D80_a0.16_ms100,$t_0$,150.0,7.622072015161087,35.733466966050074
B4145_D80_a0.16_ms100,$t_0$,150.0,7.661869867340493,35.33427912252374
B4145_D80_a0.16_ms100,$t_0$,150.0,7.701674036639292,34.92546054977511
B4145_D80_a0.16_ms100,$t_0$,150.0,7.741471888818699,34.50703088124894
B4145_D80_a0.16_ms100,$t_0$,150.0,7.7812697409981055,34.07834907708896
B4145_D80_a0.16_ms100,$t_0$,150.0,7.821067593177512,33.63964094404571
B4145_D80_a0.16_ms100,$t_0$,150.0,7.860871762476311,33.19043492431283
B4145_D80_a0.16_ms100,$t_0$,150.0,7.900669614655716,32.731060913419284
B4145_D80_a0.16_ms100,$t_0$,150.0,7.940467466835124,32.2599304173077
B4145_D80_a0.16_ms100,$t_0$,150.0,7.98026531901453,31.77811730022292
B4145_D80_a0.16_ms100,$t_0$,150.0,8.020069488313329,31.284764842285938
B4145_D80_a0.16_ms100,$t_0$,150.0,8.059867340492735,30.77948649558455
B4145_D80_a0.16_ms100,$t_0$,150.0,8.099665192672141,30.262539443822035
B4145_D80_a0.16_ms100,$t_0$,150.0,8.13946304485155,29.732717922623607
B4145_D80_a0.16_ms100,$t_0$,150.0,8.179267214150348,29.190766264208627
B4145_D80_a0.16_ms100,$t_0$,150.0,8.219065066329753,28.63554474108628
B4145_D80_a0.16_ms100,$t_0$,150.0,8.258862918509159,28.066864060898215
B4145_D80_a0.16_ms100,$t_0$,150.0,8.298660770688565,27.484879079496984
B4145_D80_a0.16_ms100,$t_0$,150.0,8.338458622867973,26.88907588300521
B4145_D80_a0.16_ms100,$t_0$,150.0,8.378262792166772,26.279032957899542
B4145_D80_a0.16_ms100,$t_0$,150.0,8.418060644346179,25.653327324286614
B4145_D80_a0.16_ms100,$t_0$,150.0,8.457858496525585,25.023128067220505
B4145_D80_a0.16_ms100,$t_0$,150.0,8.49765634870499,24.39742469379222
B4145_D80_a0.16_ms100,$t_0$,150.0,8.53746051800379,23.778285008289245
B4145_D80_a0.16_ms100,$t_0$,150.0,8.577258370183197,23.165486199587846
B4145_D80_a0.16_ms100,$t_0$,150.0,8.617056222362603,22.560894028669303
B4145_D80_a0.16_ms100,$t_0$,150.0,8.656854074542009,21.96355342672281
B4145_D80_a0.16_ms100,$t_0$,150.0,8.696658243840808,21.37530960767004
B4145_D80_a0.16_ms100,$t_0$,150.0,8.736456096020214,20.796372310387962
B4145_D80_a0.16_ms100,$t_0$,150.0,8.77625394819962,20.227656386182954
B4145_D80_a0.16_ms100,$t_0$,150.0,8.816051800379027,19.668946309419603
B4145_D80_a0.16_ms100,$t_0$,150.0,8.855855969677828,19.1192563721871
B4145_D80_a0.16_ms100,$t_0$,150.0,8.895653821857234,18.5819269302368
B4145_D80_a0.16_ms100,$t_0$,150.0,8.93545167403664,18.056968492514002
B4145_D80_a0.16_ms100,$t_0$,150.0,8.975249526216045,17.54320352987866
B4145_D80_a0.16_ms100,$t_0$,150.0,9.015047378395451,17.04007307532067
B4145_D80_a0.16_ms100,$t_0$,150.0,9.054851547694252,16.547690851462608
B4145_D80_a0.16_ms100,$t_0$,150.0,9.094649399873658,16.066424726404055
B4145_D80_a0.16_ms100,$t_0$,150.0,9.134447252053064,15.597721172729889
B4145_D80_a0.16_ms100,$t_0$,150.0,9.17424510423247,15.142516874458924
B4145_D80_a0.16_ms100,$t_0$,150.0,9.21404927353127,14.69991620524375
B4145_D80_a0.16_ms100,$t_0$,150.0,9.253847125710676,14.265722754022075
B4145_D80_a0.16_ms100,$t_0$,150.0,9.293644977890082,13.837132292622444
B4145_D80_a0.16_ms100,$t_0$,150.0,9.333442830069488,13.419866656303721
B4145_D80_a0.16_ms100,$t_0$,150.0,9.373246999368288,13.017799423978968
B4145_D80_a0.16_ms100,$t_0$,150.0,9.413044851547696,12.630937212037347
B4145_D80_a0.16_ms100,$t_0$,150.0,9.452842703727102,12.258172975352174
B4145_D80_a0.16_ms100,$t_0$,150.0,9.492640555906506,11.89641386981242
B4145_D80_a0.16_ms100,$t_0$,150.0,9.532438408085913,11.542335943758637
B4145_D80_a0.16_ms100,$t_0$,150.0,9.572242577384712,11.193404682473235
B4145_D80_a0.16_ms100,$t_0$,150.0,9.61204042956412,10.85093418589732
B4145_D80_a0.16_ms100,$t_0$,150.0,9.651838281743526,10.519242127967967
B4145_D80_a0.16_ms100,$t_0$,150.0,9.691636133922932,10.203024466827317
B4145_D80_a0.16_ms100,$t_0$,150.0,9.731440303221731,9.906881710529262
B4145_D80_a0.16_ms100,$t_0$,150.0,9.771238155401138,9.632449127585996
B4145_D80_a0.16_ms100,$t_0$,150.0,9.811036007580544,9.360038454007148
B4145_D80_a0.16_ms100,$t_0$,150.0,9.85083385975995,9.087726319322485
B4145_D80_a0.16_ms100,$t_0$,150.0,9.89063802905875,8.813491302858175
B4145_D80_a0.16_ms100,$t_0$,150.0,9.930435881238155,8.537080485024047
B4145_D80_a0.16_ms100,$t_0$,150.0,9.970233733417562,8.259331760088637
B4145_D80_a0.16_ms100,$t_0$,150.0,10.010031585596968,7.98332743823018
B4145_D80_a0.16_ms100,$t_0$,150.0,10.049835754895767,7.714789177929926
B4145_D80_a0.16_ms100,$t_0$,150.0,10.089633607075173,7.464117448343818
B4145_D80_a0.16_ms100,$t_0$,150.0,10.12943145925458,7.233937995831782
B4145_D80_a0.16_ms100,$t_0$,150.0,10.169229311433986,7.021539582834212
B4145_D80_a0.16_ms100,$t_0$,150.0,10.209027163613394,6.82224836829004
B4145_D80_a0.16_ms100,$t_0$,150.0,10.248831332912193,6.631450675557456
B4145_D80_a0.16_ms100,$t_0$,150.0,10.288629185091597,6.444436277382305
B4145_D80_a0.16_ms100,$t_0$,150.0,10.328427037271004,6.256212923476265
B4145_D80_a0.16_ms100,$t_0$,150.0,10.36822488945041,6.061052690548319
B4145_D80_a0.16_ms100,$t_0$,150.0,10.40802905874921,5.847721599517906
B4145_D80_a0.16_ms100,$t_0$,150.0,10.447826910928617,5.618243023675427
B4145_D80_a0.16_ms100,$t_0$,150.0,10.487624763108023,5.377052660672169
B4145_D80_a0.16_ms100,$t_0$,150.0,10.52742261528743,5.142194208833564
B4145_D80_a0.16_ms100,$t_0$,150.0,10.567226784586229,4.929091084081574
B4145_D80_a0.16_ms100,$t_0$,150.0,10.607024636765635,4.744825097731151
B4145_D80_a0.16_ms100,$t_0$,150.0,10.646822488945041,4.5886700490203545
B4145_D80_a0.16_ms100,$t_0$,150.0,10.686620341124447,4.470080542064811
B4145_D80_a0.16_ms100,$t_0$,150.0,10.726424510423248,4.379155293062639
B4145_D80_a0.16_ms100,$t_0$,150.0,10.766222362602655,4.2922996270714515
B4145_D80_a0.16_ms100,$t_0$,150.0,10.806020214782059,4.208188577120902
B4145_D80_a0.16_ms100,$t_0$,150.0,10.845818066961465,4.125744420685537
B4145_D80_a0.16_ms100,$t_0$,150.0,10.885615919140871,4.044234766842971
B4145_D80_a0.16_ms100,$t_0$,150.0,10.925420088439672,3.9628843846319777
B4145_D80_a0.16_ms100,$t_0$,150.0,10.965217940619079,3.8806794492777454
B4145_D80_a0.16_ms100,$t_0$,150.0,11.005015792798485,3.7966409812714184
B4145_D80_a0.16_ms100,$t_0$,150.0,11.044813644977891,3.7097678559393272
B4145_D80_a0.16_ms100,$t_0$,150.0,11.08461781427669,3.6193221665361777
B4145_D80_a0.16_ms100,$t_0$,150.0,11.124415666456096,3.5245792541340815
B4145_D80_a0.16_ms100,$t_0$,150.0,11.164213518635503,3.425333529217726
B4145_D80_a0.16_ms100,$t_0$,150.0,11.204011370814909,3.3215771113902064
B4145_D80_a0.16_ms100,$t_0$,150.0,11.243815540113708,3.213697705160229
B4145_D80_a0.16_ms100,$t_0$,150.0,11.283613392293114,3.1027527442166476
B4145_D80_a0.16_ms100,$t_0$,150.0,11.32341124447252,2.9902941852902796
B4145_D80_a0.16_ms100,$t_0$,150.0,11.363209096651927,2.878281308569135
B4145_D80_a0.16_ms100,$t_0$,150.0,11.403006948831333,2.7695780469606595
B4145_D80_a0.16_ms100,$t_0$,150.0,11.442811118130132,2.6653554783374545
B4145_D80_a0.16_ms100,$t_0$,150.0,11.482608970309538,2.5670523731143113
B4145_D80_a0.16_ms100,$t_0$,150.0,11.522406822488946,2.4764184849155133
B4145_D80_a0.16_ms100,$t_0$,150.0,11.562204674668353,2.393305661250205
B4145_D80_a0.16_ms100,$t_0$,150.0,11.602008843967152,2.318369173548146
B4145_D80_a0.16_ms100,$t_0$,150.0,11.641806696146556,2.2503774361135904
B4145_D80_a0.16_ms100,$t_0$,150.0,11.681604548325963,2.1887498013221935
B4145_D80_a0.16_ms100,$t_0$,150.0,11.72140240050537,2.1329097747279118
B4145_D80_a0.16_ms100,$t_0$,150.0,11.76120656980417,2.082297180125891
B4145_D80_a0.16_ms100,$t_0$,150.0,11.801004421983576,2.036383090566362
B4145_D80_a0.16_ms100,$t_0$,150.0,11.840802274162982,1.994772985044777
B4145_D80_a0.16_ms100,$t_0$,150.0,11.880600126342388,1.9569450633269212
B4145_D80_a0.16_ms100,$t_0$,150.0,11.920404295641188,1.9223668380189283
B4145_D80_a0.16_ms100,$t_0$,150.0,11.960202147820594,1.8906026486132987
B4145_D80_a0.16_ms100,$t_0$,150.0,12.0,1.8613194020414854
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.1,19.90597022951687
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.13979930511686672,18.996941487405653
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.17959867340492736,18.386391180210623
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.21939797852179407,17.919928151469087
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.25919734680985473,17.531214480665966
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.2989966519267214,17.187639138956268
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.33879595704358817,16.87186104172066
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.3785953253316488,16.574122223447937
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.4183946304485155,16.288818970038644
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.4581939987365761,16.01261308813864
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.49799330385344287,15.743616219773152
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.5377926721415035,15.480804854044676
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.5775919772583702,15.22336256417537
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.6173912823752369,14.970479987889169
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.6571907770056854,14.721311660055349
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.6969898926089704,14.474871546918527
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.7367890082122552,14.230074301868287
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.7765887555274795,13.98569695836972
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.8163878711307644,13.741932431991922
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.8561869867340492,13.500256233022569
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.8959867340492736,13.261202039746543
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.9357858496525585,13.024926859465596
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,0.9755855969677827,12.79127813232704
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.0153847125710675,12.55985064576606
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.0551838281743526,12.330026414748058
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.0949835754895767,12.101043700603455
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.1347826910928616,11.871921255624256
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.1745818066961466,11.641345308911063
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.214381554011371,11.408095030887829
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.2541806696146558,11.17162623600713
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.2939797852179407,10.932115129253786
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.333779532533165,10.690421489451447
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.3735786481364498,10.44809540992386
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.413377763739735,10.207262106531036
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.453177511054959,9.97041386676212
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.4929766266582438,9.73954365731628
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.532775742261529,9.514299176252722
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.5725754895767532,9.286461100886367
B4145_D80_a0.16_ms100,$t_{T_{\rm max}}$,50.0,1.6123746051800378,9.044569414578248
