R_fm,W_total,W_bulk,W_surface,W_coulomb
2.1807214428857717,3585.903897700937,-2433.7953241045525,5975.995365366655,43.70385643883394
2.2047294589178357,3639.3960213890014,-2514.8157170387344,6108.30162430269,45.910114125046405
2.2287374749499,3692.6509197027262,-2597.602594269777,6242.056496326321,48.197017646181756
2.252745490981964,3745.652009670006,-2682.1742326114872,6377.259981437544,50.56626084394892
2.2767535070140283,3798.3827447960175,-2768.548870740931,6513.912079636366,53.019535900582675
2.3007615230460923,3850.8266146307324,-2856.744708785526,6652.012790922779,55.55853249347998
2.3247695390781566,3902.967144326412,-2946.779907928158,6791.562115296791,58.18493695777961
2.3487775551102206,3954.7878941878357,-3038.6725900280026,6932.560052758393,60.900431457445606
2.3727855711422845,4006.2724592154023,-3132.4408372577723,7075.006603307591,63.70669316558379
2.396793587174349,4057.4044686393536,-3228.1026917598797,7218.901766944387,66.60539345484608
2.420801603206413,4108.167585448071,-3325.676155319074,7364.245543668774,69.5981970983704
2.444809619238477,4158.5455059103015,-3425.1791890523746,7511.03793348076,72.68676148191574
2.468817635270541,4208.521959090054,-3526.629713118267,7659.278936380338,75.87273582798335
2.4928256513026055,4258.080706357127,-3630.045606442627,7808.9685523675125,79.1577604322419
2.5168336673346694,4307.205540892828,-3735.4447064623178,7960.1067814422795,82.54346591286578
2.5408416833667338,4355.880287188834,-3842.8448088893433,8112.693623604645,86.03147247353138
2.5648496993987977,4404.088800543597,-3952.2636674912137,8266.729078854602,89.62338918020924
2.5888577154308616,4451.81496655468,-4063.7189938898478,8422.213147192155,93.3208132523735
2.612865731462926,4499.042700605483,-4177.22845738108,8579.145828617302,97.12532936926196
2.63687374749499,4545.755947351111,-4292.809684770098,8737.527123130047,101.03850899116267
2.6608817635270543,4591.938680200358,-4410.48026022645,8897.357030730385,105.06190969642314
2.6848897795591182,4637.574900793764,-4530.257725159154,9058.635551418316,109.19707453460127
2.7088977955911826,4682.648638482773,-4652.159578106715,9221.362685193846,113.4455313956427
2.7329058116232465,4727.143949805043,-4776.203274647766,9385.538432056966,117.80879239584316
