T_MeV,phase,nBH_over_n0,R_star_fm,W_over_T,log10_tau_s
60.0,unpaired,4.477926721415035,2.53302184,44.08818433333333,-55.38998578722467
60.0,unpaired,4.51772583701832,2.52603835,43.85035366666667,-55.49489749401862
60.0,unpaired,4.557524952621605,2.51896189,43.60989166666666,-55.60053521749592
60.0,unpaired,4.597324699936829,2.51176087,43.365754,-55.707332195561
60.0,unpaired,4.6371238155401135,2.5044173,43.1173675,-55.815534997810836
60.0,unpaired,4.676922931143398,2.49698203,42.86649316666667,-55.924421015132026
60.0,unpaired,4.716722678458623,2.48938346,42.610747833333335,-56.034983023511884
60.0,unpaired,4.756521794061908,2.48164857,42.351088,-56.14682968183413
60.0,unpaired,4.796320909665193,2.47379158,42.08803283333334,-56.25975521772089
60.0,unpaired,4.836120656980417,2.46580256,41.82128983333334,-56.373888046361934
60.0,unpaired,4.875919772583702,2.4576522,41.54992966666667,-56.48961597130516
60.0,unpaired,4.915718888186986,2.44938271,41.27540483333333,-56.60634943782249
60.0,unpaired,4.955518635502211,2.44093038,40.99564983333333,-56.72494730854873
60.0,unpaired,4.995317751105496,2.43235126,40.712574499999995,-56.844626806131544
60.0,unpaired,5.035116866708781,2.42360374,40.42485833333333,-56.96594150866941
60.0,unpaired,5.074916614024005,2.41471348,40.13340016666667,-57.08852769296263
60.0,unpaired,5.11471572962729,2.4056727,39.837998500000005,-57.21247552029266
60.0,unpaired,5.154514845230575,2.39645002,39.537690500000004,-57.33818790771508
60.0,unpaired,5.194314592545799,2.38709607,39.234182000000004,-57.464970714455774
60.0,unpaired,5.234113708149084,2.37755219,38.92563333333333,-57.59358230277082
60.0,unpaired,5.273912823752369,2.36786698,38.613678,-57.72336672931683
60.0,unpaired,5.313712571067593,2.35803404,38.298168000000004,-57.85438499839467
60.0,unpaired,5.353511686670878,2.34800112,37.97749733333333,-57.98730546657903
60.0,unpaired,5.393310802274163,2.33784248,37.6541045,-58.12113324057356
60.0,unpaired,5.433110549589387,2.32750586,37.32638933333333,-58.25653040388124
60.0,unpaired,5.472909665192672,2.31700789,36.99495066666667,-58.393256110571954
60.0,unpaired,5.512708780795958,2.30632449,36.659102,-58.53160323373588
60.0,unpaired,5.552508528111181,2.29550943,36.32060116666666,-58.67084719695646
60.0,unpaired,5.592307643714466,2.28450205,35.977622,-58.811748925252026
60.0,unpaired,5.632106759317751,2.27335997,35.632031500000004,-58.9535445951355
60.0,unpaired,5.6719065066329755,2.26205063,35.282888666666665,-59.09662730550561
60.0,unpaired,5.711705622236261,2.25054879,34.92949733333333,-59.24128964656906
60.0,unpaired,5.751504737839546,2.2389359,34.574428166666664,-59.38647324569929
60.0,unpaired,5.791304485154769,2.22712899,34.215218166666666,-59.53320093391948
60.0,unpaired,5.831103600758055,2.21518025,33.8535345,-59.680789337267655
60.0,unpaired,5.870902716361339,2.2030667,33.488754666666665,-59.82949605986262
60.0,unpaired,5.9107024636765635,2.19081344,33.1217095,-59.978984536231515
60.0,unpaired,5.950501579279849,2.17839377,32.75167583333334,-60.12955786151578
60.0,unpaired,5.990300694883134,2.16583731,32.37961033333333,-60.280825326790136
60.0,unpaired,6.030100442198358,2.15314498,32.00561033333334,-60.43274719124708
60.0,unpaired,6.069899557801643,2.14029023,31.628969833333333,-60.58561846728416
60.0,unpaired,6.109699305116867,2.12730128,31.250592333333334,-60.73906813021429
60.0,unpaired,6.149498420720152,2.11415523,30.869887666666667,-60.893344941445676
60.0,unpaired,6.189297536323437,2.10087743,30.48766583333333,-61.04811403924468
60.0,unpaired,6.22909728363866,2.08747436,30.104181999999998,-61.20327638533618
60.0,unpaired,6.268896399241946,2.07394693,29.719530000000002,-61.35878985614924
60.0,unpaired,6.308695514845231,2.06029519,29.3337795,-61.51463324878665
60.0,unpaired,6.348496525584333,2.04649801,28.946409000000003,-61.67101800970516
60.0,unpaired,6.3882943777637395,2.0325826,28.558253833333332,-61.827604771335835
60.0,unpaired,6.428092229943147,2.01858167,28.170284666666664,-61.98399386601337
60.0,unpaired,6.467890082122553,2.00444419,27.781151333333334,-62.140741284075446
60.0,unpaired,6.507694251421352,1.99019878,27.391711333333333,-62.29749746194722
60.0,unpaired,6.547492103600758,1.97584955,27.00213816666667,-62.45418705193046
60.0,unpaired,6.587289955780164,1.96139977,26.612580166666664,-62.61075493971784
60.0,unpaired,6.62708780795957,1.94682947,26.222564666666663,-62.767390896466836
60.0,unpaired,6.666891977258371,1.93219338,25.833611333333334,-62.9234747160597
60.0,unpaired,6.706689829437776,1.9174677,25.445134333333332,-63.079244234780504
60.0,unpaired,6.746487681617182,1.90265764,25.057324333333334,-63.23462367101017
60.0,unpaired,6.786285533796589,1.88776663,24.670321166666668,-63.3895553398166
60.0,unpaired,6.826089703095389,1.87280147,24.2843495,-63.54394458937197
60.0,unpaired,6.865887555274795,1.85776451,23.899515166666667,-63.69775070080247
60.0,unpaired,6.905685407454201,1.84266024,23.515975833333336,-63.85090674933712
60.0,unpaired,6.9454832596336065,1.82749464,23.133924666666665,-64.00333270187616
60.0,unpaired,6.985287428932407,1.81226945,22.7534435,-64.15499569271053
60.0,unpaired,7.025085281111814,1.79699183,22.374747333333335,-64.30580668379852
60.0,unpaired,7.064883133291219,1.78166555,21.99796233333333,-64.45571396351801
60.0,unpaired,7.104680985470625,1.76631826,21.623791166666667,-64.60442963517775
60.0,unpaired,7.1444788376500314,1.75090887,21.25126016666667,-64.75235030539045
60.0,unpaired,7.1842830069488315,1.73546553,20.881080833333332,-64.8991849752028
60.0,unpaired,7.224080859128238,1.72001186,20.513835333333336,-65.04469828921076
60.0,unpaired,7.263878711307644,1.70451297,20.148713666666666,-65.18921330285833
60.0,unpaired,7.30367656348705,1.68901551,19.786830666666667,-65.3322808912222
60.0,unpaired,7.34348073278585,1.67347949,19.427266,-65.47427193082002
60.0,unpaired,7.3832785849652565,1.65795358,19.071157000000003,-65.61472636784507
60.0,unpaired,7.423076437144663,1.64242159,18.7181335,-65.75378929377472
60.0,unpaired,7.462874289324068,1.62686601,18.36780866666667,-65.89161975984504
60.0,unpaired,7.502678458622867,1.61133492,18.0212675,-66.0277774701925
60.0,unpaired,7.542476310802275,1.59580897,17.678070666666667,-66.16244030568798
60.0,unpaired,7.5822741629816806,1.58029595,17.3383875,-66.29553721412572
60.0,unpaired,7.622072015161087,1.56479889,17.002277333333335,-66.42704359324473
60.0,unpaired,7.661869867340493,1.54932158,16.669813166666668,-66.55693086538497
60.0,unpaired,7.701674036639292,1.5338502,16.340692933333333,-66.68531994697132
60.0,unpaired,7.741471888818699,1.51842638,16.01578695,-66.81185882811145
60.0,unpaired,7.7812697409981055,1.50303607,15.694776833333332,-66.93667828495096
60.0,unpaired,7.821067593177512,1.48768253,15.377710683333333,-67.05975588666439
60.0,unpaired,7.860871762476311,1.47237092,15.064673066666668,-67.18105892217423
60.0,unpaired,7.900669614655716,1.45710323,14.755680016666668,-67.30058098409113
60.0,unpaired,7.940467466835124,1.44188592,14.450835433333333,-67.41828022827889
60.0,unpaired,7.98026531901453,1.42670328,14.149800449999999,-67.53428907229407
60.0,unpaired,8.020069488313329,1.41159484,13.8533276,-67.64831468420725
60.0,unpaired,8.059867340492735,1.39654598,13.561091150000001,-67.760481744134
60.0,unpaired,8.099665192672141,1.38154396,13.272813183333334,-67.87090078251444
60.0,unpaired,8.13946304485155,1.36661008,12.988869916666665,-67.97942368293923
60.0,unpaired,8.179267214150348,1.3517615,12.709543566666667,-68.0859431711657
60.0,unpaired,8.219065066329753,1.3369715,12.434289616666666,-68.19067108767779
60.0,unpaired,8.258862918509159,1.32225821,12.163406766666666,-68.29349107222494
60.0,unpaired,8.298660770688565,1.30762375,11.896889733333333,-68.39440829450791
60.0,unpaired,8.338458622867973,1.29307295,11.634779566666667,-68.49340468431608
60.0,unpaired,8.378262792166772,1.27859206,11.3767852,-68.59059795304266
60.0,unpaired,8.418060644346179,1.26421477,11.123457416666668,-68.68577350321542
60.0,unpaired,8.457858496525585,1.2499138,10.87426435,-68.77913934339286
60.0,unpaired,8.49765634870499,1.23570594,10.629450916666666,-68.87060338457376
60.0,unpaired,8.53746051800379,1.2215938,10.389009,-68.96016985945369
60.0,unpaired,8.577258370183197,1.20756641,10.15270145,-69.04793107756934
60.0,unpaired,8.617056222362603,1.19363914,9.920735500000001,-69.13381046677327
60.0,unpaired,8.656854074542009,1.17981545,9.693112466666665,-69.21780990389044
60.0,unpaired,8.696658243840808,1.16609534,9.469775316666666,-69.2999543506018
60.0,unpaired,8.736456096020214,1.15246921,9.25051345,-69.3803243401186
60.0,unpaired,8.77625394819962,1.13895176,9.03550845,-69.4588551966218
60.0,unpaired,8.816051800379027,1.12553212,8.824531566666668,-69.53563501040492
60.0,unpaired,8.855855969677828,1.11223688,8.617941116666666,-69.61053473840357
60.0,unpaired,8.895653821857234,1.0990303,8.415124633333333,-69.68378331789833
60.0,unpaired,8.93545167403664,1.08595106,8.216619,-69.75518684778851
60.0,unpaired,8.975249526216045,1.0729647,8.02184295,-69.82496239175596
60.0,unpaired,9.015047378395451,1.06010738,7.83128115,-69.89293529561186
60.0,unpaired,9.054851547694252,1.04735807,7.6445601666666665,-69.95924881098883
60.0,unpaired,9.094649399873658,1.03471737,7.46163285,-70.02392138250816
60.0,unpaired,9.134447252053064,1.02219808,7.282625966666667,-70.08691214981823
60.0,unpaired,9.17424510423247,1.00979045,7.1073407,-70.14829745396776
60.0,unpaired,9.21404927353127,0.997505974,6.93588045,-70.20804521399418
60.0,unpaired,9.253847125710676,0.985335386,6.76805685,-70.26622700216998
60.0,unpaired,9.293644977890082,0.973279259,6.603821266666667,-70.32286534195332
60.0,unpaired,9.333442830069488,0.961348473,6.443263166666667,-70.37793397954317
60.0,unpaired,9.373246999368288,0.949524976,6.2860830666666665,-70.43154364509654
60.0,unpaired,9.413044851547696,0.937827994,6.1324803,-70.48362895403093
60.0,unpaired,9.452842703727102,0.926258609,5.982408433333333,-70.53421264889289
60.0,unpaired,9.492640555906506,0.914798814,5.835577766666666,-70.58340040978845
60.0,unpaired,9.532438408085913,0.903467586,5.6921758166666665,-70.63113463342266
60.0,unpaired,9.572242577384712,0.892246931,5.551919366666667,-70.67751925391163
60.0,unpaired,9.61204042956412,0.881155671,5.41498865,-70.72249656475284
60.0,unpaired,9.651838281743526,0.870177078,5.281122083333333,-70.76616381454208
60.0,unpaired,9.691636133922932,0.85932828,5.15047405,-70.80847465599581
60.0,unpaired,9.731440303221731,0.848592916,5.022793316666666,-70.849521803359
60.0,unpaired,9.771238155401138,0.83798004,4.898135616666666,-70.88929146076887
60.0,unpaired,9.811036007580544,0.827490124,4.776453,-70.92780869380422
60.0,unpaired,9.85083385975995,0.817115217,4.6576019,-70.96512801376652
60.0,unpaired,9.89063802905875,0.806864252,4.5416337,-71.00124094585831
60.0,unpaired,9.930435881238155,0.796737568,4.428499866666667,-71.03617017510435
60.0,unpaired,9.970233733417562,0.786727685,4.318066516666667,-71.0699684233151
60.0,unpaired,10.010031585596968,0.776835352,4.2102936,-71.10265751320632
60.0,unpaired,10.049835754895767,0.767068906,4.10522235,-71.13423446029996
60.0,unpaired,10.089633607075173,0.757414426,4.002655016666667,-71.16476948724456
60.0,unpaired,10.12943145925458,0.747887339,3.9027078833333335,-71.19423901076296
60.0,unpaired,10.169229311433986,0.738474488,3.8051953333333333,-71.22271136976781
60.0,unpaired,10.209027163613394,0.729177462,3.7100891166666665,-71.25020735576226
60.0,unpaired,10.248831332912193,0.720004867,3.6174312,-71.27672947374838
60.0,unpaired,10.288629185091597,0.710951952,3.5271272666666666,-71.30232065353488
60.0,unpaired,10.328427037271004,0.702020954,3.4391544499999998,-71.32700721688511
60.0,unpaired,10.36822488945041,0.693209597,3.353445733333333,-71.35083097508824
60.0,unpaired,10.40802905874921,0.684516024,3.2699398333333334,-71.3738371639311
60.0,unpaired,10.447826910928617,0.675952806,3.188713,-71.39604025863048
60.0,unpaired,10.487624763108023,0.667511008,3.109636016666667,-71.41752769131509
60.0,unpaired,10.52742261528743,0.659198731,3.03274125,-71.43836938959652
60.0,unpaired,10.567226784586229,0.651027411,2.9580886166666667,-71.45869029444518
60.0,unpaired,10.607024636765635,0.64300669,2.885718183333333,-71.47880411842445
60.0,unpaired,10.646822488945041,0.635180674,2.8159745000000003,-71.50037080747161
60.0,unpaired,10.686620341124447,0.615523994,2.6439056166666663,-71.52530953255842
60.0,unpaired,10.726424510423248,0.599947109,2.511860233333333,-71.53295669489495
60.0,unpaired,10.766222362602655,0.592112836,2.4467261333333337,-71.54674921023167
60.0,unpaired,10.806020214782059,0.584379599,2.3832692833333335,-71.55983366126733
60.0,unpaired,10.845818066961465,0.576741786,2.3214119833333333,-71.57223617568926
60.0,unpaired,10.885615919140871,0.569208057,2.2611927499999998,-71.58395680689068
60.0,unpaired,10.925420088439672,0.561772024,2.202528866666667,-71.59502370602233
60.0,unpaired,10.965217940619079,0.554435251,2.1454022,-71.60544566969409
60.0,unpaired,11.005015792798485,0.547193663,2.08975135,-71.61524773077068
60.0,unpaired,11.044813644977891,0.540043529,2.035519483333333,-71.62444759977971
60.0,unpaired,11.08461781427669,0.53299233,1.9827350333333333,-71.63305006561224
60.0,unpaired,11.124415666456096,0.526032044,1.9313100333333333,-71.64107792454143
60.0,unpaired,11.164213518635503,0.519168376,1.8812594833333334,-71.648539272706
60.0,unpaired,11.204011370814909,0.512392211,1.8324905333333334,-71.65545937622272
60.0,unpaired,11.243815540113708,0.505707933,1.78500945,-71.66184510509751
60.0,unpaired,11.283613392293114,0.499113051,1.7387732833333334,-71.66771251698599
60.0,unpaired,11.32341124447252,0.492607871,1.6937595333333335,-71.67307360934744
60.0,unpaired,11.363209096651927,0.486187593,1.6499113116666666,-71.67794588852682
60.0,unpaired,11.403006948831333,0.479854864,1.6072236166666667,-71.68233909581642
60.0,unpaired,11.442811118130132,0.4736075,1.5656588733333334,-71.68626843140238
60.0,unpaired,11.482608970309538,0.467443243,1.5251801066666668,-71.68974440092016
60.0,unpaired,11.522406822488946,0.461366741,1.4857958716666666,-71.69277740764842
60.0,unpaired,11.562204674668353,0.455366928,1.447413585,-71.69538565993936
60.0,unpaired,11.602008843967152,0.449453709,1.4100761816666667,-71.6975742621465
60.0,unpaired,11.641806696146556,0.443618538,1.3737093566666667,-71.69935867850742
60.0,unpaired,11.681604548325963,0.437860491,1.3382884616666668,-71.70075073535104
60.0,unpaired,11.72140240050537,0.432183641,1.3038195166666666,-71.70175663380145
60.0,unpaired,11.76120656980417,0.426585018,1.2702655950000001,-71.70239132597534
60.0,unpaired,11.801004421983576,0.421061518,1.2375901616666667,-71.70266330011691
60.0,unpaired,11.840802274162982,0.415612234,1.20577062,-71.70258323388316
60.0,unpaired,11.880600126342388,0.410239097,1.174801135,-71.70216068418289
60.0,unpaired,11.920404295641188,0.404939119,1.1446477183333335,-71.7014051851611
60.0,unpaired,11.960202147820594,0.399713248,1.11529947,-71.70032593634816
60.0,unpaired,12.0,0.394557758,1.0867196700000001,-71.69893302356394
60.0,cfl,0.1,16.6865684,1941.7250999999999,inf
60.0,cfl,0.13979930511686672,11.7941263,970.2321049999999,inf
60.0,cfl,0.17959867340492736,9.63400836,647.4229866666667,209.22962990813642
60.0,cfl,0.21939797852179407,8.38716234,490.69402833333334,141.0696429115405
60.0,cfl,0.25919734680985473,7.56123699,398.8062516666667,101.07777512251131
60.0,cfl,0.2989966519267214,6.96612907,338.49232166666667,74.80546112757126
60.0,cfl,0.33879595704358817,6.51238016,295.822435,56.20205145436014
60.0,cfl,0.3785953253316488,6.15214317,263.9902333333333,42.3106549440759
60.0,cfl,0.4183946304485155,5.85740149,239.29113999999998,31.521608189722574
60.0,cfl,0.4581939987365761,5.61057992,219.53941166666667,22.88500693612281
60.0,cfl,0.49799330385344287,5.40006153,203.363855,15.804818753662358
60.0,cfl,0.5377926721415035,5.21782244,189.86001666666667,9.887804569139394
60.0,cfl,0.5775919772583702,5.05811884,178.40659833333333,4.863776813310378
60.0,cfl,0.6173912823752369,4.91671103,168.56197666666668,0.540641691608664
60.0,cfl,0.6571907770056854,4.79040271,160.00414733333335,-3.2216979663120533
60.0,cfl,0.6969898926089704,4.67670984,152.4911385,-6.528537968865453
60.0,cfl,0.7367890082122552,4.57368572,145.83865,-9.46009723071983
60.0,cfl,0.7765887555274795,4.47977023,139.90313616666666,-12.078868822942926
60.0,cfl,0.8163878711307644,4.39369196,134.57082966666667,-14.434387259619916
60.0,cfl,0.8561869867340492,4.31441388,129.75105183333332,-16.566144940746682
60.0,cfl,0.8959867340492736,4.24106948,125.36995449999999,-18.50630855369969
60.0,cfl,0.9357858496525585,4.17293791,121.36734249999999,-20.28110206496085
60.0,cfl,0.9755855969677827,4.10940778,117.69328883333333,-21.912280750359812
60.0,cfl,1.0153847125710675,4.049963,114.30638933333333,-23.417888213679447
60.0,cfl,1.0551838281743526,3.99416013,111.17176216666667,-24.81312911713293
60.0,cfl,1.0949835754895767,3.94162202,108.2601565,-26.110757030967726
60.0,cfl,1.1347826910928616,3.89201915,105.54649450000001,-27.321705437701286
60.0,cfl,1.1745818066961466,3.84506803,103.00947066666666,-28.455267442802914
60.0,cfl,1.214381554011371,3.80052776,100.63109533333333,-29.519292909142383
60.0,cfl,1.2541806696146558,3.75818059,98.3954535,-30.520724250459587
60.0,cfl,1.2939797852179407,3.71783768,96.288859,-31.46553518103107
60.0,cfl,1.333779532533165,3.6793358,94.29954366666666,-32.35886461260271
60.0,cfl,1.3735786481364498,3.64253097,92.41722,-33.205204379627915
60.0,cfl,1.413377763739735,3.6072965,90.63289333333334,-34.008485336692665
60.0,cfl,1.453177511054959,3.57351647,88.93846483333333,-34.77224518417595
60.0,cfl,1.4929766266582438,3.54109344,87.32705866666667,-35.49949064229183
60.0,cfl,1.532775742261529,3.50993384,85.792248,-36.193029952535646
60.0,cfl,1.5725754895767532,3.47996035,84.3286265,-36.855230487851856
60.0,cfl,1.6123746051800378,3.45109939,82.93115966666666,-37.48829267620741
60.0,cfl,1.652173720783323,3.42329003,81.59558783333334,-38.09408413659601
60.0,cfl,1.6919734680985472,3.39646881,80.3176775,-38.67445520129817
60.0,cfl,1.7317725837018318,3.37058595,79.09397333333332,-39.230920787909795
60.0,cfl,1.771571699305117,3.345593,77.92119299999999,-39.76491798722598
60.0,cfl,1.8113714466203412,3.32144394,76.79627,-40.27779051483693
60.0,cfl,1.8511705622236259,3.29809812,75.71647783333333,-40.77073152015183
60.0,cfl,1.890969677826911,3.27552228,74.679506,-41.24475612186848
60.0,cfl,1.9307694251421352,3.2536766,73.68281783333333,-41.70097302238071
60.0,cfl,1.9705685407454203,3.23253217,72.72443750000001,-42.140249478272224
60.0,cfl,2.010367656348705,3.21206034,71.802457,-42.56342171574243
60.0,cfl,2.050167403663929,3.19222886,70.91486283333333,-42.971369613275
60.0,cfl,2.089966519267214,3.17301606,70.06015933333333,-43.36474960438414
60.0,cfl,2.129765634870499,3.15439481,69.2366535,-43.74430214533457
60.0,cfl,2.169565382185723,3.13634145,68.44284566666667,-44.1106824776947
60.0,cfl,2.209364497789008,3.11883509,67.677397,-44.46447669879248
60.0,cfl,2.249163613392293,3.10185437,66.93897866666667,-44.80626446463903
60.0,cfl,2.2889633607075175,3.08538045,66.22640516666667,-45.13656498323744
60.0,cfl,2.328762476310802,3.06939249,65.53843216666667,-45.45591899649573
60.0,cfl,2.368561591914087,3.05387469,64.87406016666667,-45.7647633126419
60.0,cfl,2.4083613392293115,3.0388061,64.23209416666667,-46.063617028497866
60.0,cfl,2.448160454832596,3.02416983,63.61153766666666,-46.35291250637946
60.0,cfl,2.4879595704358817,3.00995355,63.011605333333335,-46.63299237925578
60.0,cfl,2.5277593177511055,2.99613781,62.43123383333333,-46.90431665399782
60.0,cfl,2.56755843335439,2.98271117,61.869715,-47.167193050252145
60.0,cfl,2.6073575489576757,2.9696544,61.326032833333336,-47.422059454310165
60.0,cfl,2.6471572962728995,2.95695442,60.79944533333333,-47.66923620056702
60.0,cfl,2.686956411876184,2.94459703,60.289178666666665,-47.90905650408107
60.0,cfl,2.726756159191409,2.93257163,59.794621,-48.14178491512239
60.0,cfl,2.7665552747946935,2.9208552,59.31467033333333,-48.367890841709446
60.0,cfl,2.8063543903979786,2.90945064,58.849287333333336,-48.58739691648911
60.0,cfl,2.846154137713203,2.89834016,58.397605,-48.800672289439525
60.0,cfl,2.8859532533164876,2.88748894,57.95809366666666,-49.00836389222655
60.0,cfl,2.9257523689197726,2.87693282,57.53205483333333,-49.209929712845835
60.0,cfl,2.965552116234997,2.86661381,57.11705883333333,-49.40639310456646
60.0,cfl,3.0053512318382816,2.85651881,56.71248066666667,-49.59801905762903
60.0,cfl,3.0451503474415667,2.84668588,56.3197195,-49.78422321503142
60.0,cfl,3.084950094756791,2.83705329,55.936244333333335,-49.96607005172766
60.0,cfl,3.124749210360076,2.82763466,55.56250383333334,-50.14337261289695
60.0,cfl,3.1645483259633607,2.81841612,55.19786883333334,-50.31639710983861
60.0,cfl,3.204348073278585,2.80936163,54.840863166666665,-50.485762365938385
60.0,cfl,3.2441471888818696,2.80050586,54.49276,-50.65093776495223
60.0,cfl,3.283946304485155,2.79181222,54.152074666666664,-50.812544896428214
60.0,cfl,3.323746051800379,2.78326599,53.818177999999996,-50.970848668586754
60.0,cfl,3.3635451674036636,2.77487863,53.491454999999995,-51.125689395331406
60.0,cfl,3.403344283006949,2.7666106,53.170338,-51.27772201739657
60.0,cfl,3.443144030322173,2.75847224,52.8551755,-51.426803329300334
60.0,cfl,3.4829431459254576,2.75044891,52.5453675,-51.5731837676914
60.0,cfl,3.522742261528743,2.74252502,52.2402825,-51.7171284082437
60.0,cfl,3.562542008843967,2.73471007,51.940244,-51.858503582427836
60.0,cfl,3.6023411244472525,2.7269642,51.643716166666664,-51.99795022373392
60.0,cfl,3.642140240050537,2.71931947,51.3518765,-52.13498067837341
60.0,cfl,3.681939987365761,2.71171671,51.06247966666667,-52.27052841915005
60.0,cfl,3.7217391029690465,2.70420348,50.7772825,-52.40386857249172
60.0,cfl,3.761538218572331,2.69672558,50.494242166666666,-52.535848552879045
60.0,cfl,3.801337965887555,2.68928296,50.2133445,-52.66647964724649
60.0,cfl,3.8411370814908405,2.68188927,49.935081,-52.795557743867164
60.0,cfl,3.880936197094125,2.67452757,49.658812,-52.92335230116056
60.0,cfl,3.92073594440935,2.66717955,49.383853333333334,-53.05015097009398
60.0,cfl,3.9605350600126346,2.65983225,49.1097265,-53.17615394378186
60.0,cfl,4.00033417561592,2.65249045,48.836604333333334,-53.301294913564995
60.0,cfl,4.040133922931144,2.64517019,48.56506816666667,-53.42533452109357
60.0,cfl,4.079933038534429,2.6378006,48.29253816666667,-53.54934687316692
60.0,cfl,4.119732154137713,2.63044596,48.021355166666666,-53.67236563450877
60.0,cfl,4.1595319014529375,2.62305851,47.74979183333333,-53.79511374868891
60.0,cfl,4.199331017056222,2.61563309,47.4776705,-53.91766462312335
60.0,cfl,4.239130132659508,2.60817324,47.205130000000004,-54.03996983763313
60.0,cfl,4.278929879974732,2.6006682,46.931796166666665,-54.16218723843457
60.0,cfl,4.318728995578017,2.59310314,46.65715333333333,-54.284536246540306
60.0,cfl,4.358528742893241,2.58548711,46.381542833333334,-54.40688300060812
60.0,cfl,4.3983278584965255,2.57781358,46.10474916666667,-54.52931899283923
60.0,cfl,4.43812697409981,2.57009163,45.827110833333336,-54.65171248375993
60.0,cfl,4.477926721415035,2.56228131,45.54723583333334,-54.77464570650077
60.0,cfl,4.51772583701832,2.55436999,45.264709333333336,-54.89829622709719
60.0,cfl,4.557524952621605,2.54639892,44.98100933333333,-55.02206079176942
60.0,cfl,4.597324699936829,2.53833545,44.6950155,-55.14640553677895
60.0,cfl,4.6371238155401135,2.53016047,44.406094,-55.271603270407546
60.0,cfl,4.676922931143398,2.52192388,44.11601316666667,-55.39692756268374
60.0,cfl,4.716722678458623,2.51355301,43.82228283333333,-55.52341781187053
60.0,cfl,4.756521794061908,2.5050739,43.52584649999999,-55.65068773813515
60.0,cfl,4.796320909665193,2.49649979,43.227196000000006,-55.778543028639795
60.0,cfl,4.836120656980417,2.48781976,42.925991833333335,-55.90713217617811
60.0,cfl,4.875919772583702,2.47900361,42.62124333333334,-56.03686935640887
60.0,cfl,4.915718888186986,2.47009266,42.314402666666666,-56.16716445720327
60.0,cfl,4.955518635502211,2.46102225,42.003317333333335,-56.29891408938957
60.0,cfl,4.995317751105496,2.45184762,41.6899085,-56.43132972314645
60.0,cfl,5.035116866708781,2.44252632,41.372791,-56.564992933516535
60.0,cfl,5.074916614024005,2.4330832,41.05285066666667,-56.699544778053664
60.0,cfl,5.11471572962729,2.42350967,40.729849666666674,-56.83509109176922
60.0,cfl,5.154514845230575,2.41377361,40.402773333333336,-56.972056764824565
60.0,cfl,5.194314592545799,2.40392486,40.07333283333333,-57.109744691403286
60.0,cfl,5.234113708149084,2.39390408,39.73962166666667,-57.24894206673753
60.0,cfl,5.273912823752369,2.38375916,39.403278500000006,-57.38898993761221
60.0,cfl,5.313712571067593,2.37348299,39.064122,-57.529963223302474
60.0,cfl,5.353511686670878,2.36302272,38.72049266666667,-57.672553684136524
60.0,cfl,5.393310802274163,2.35245193,38.37484583333333,-57.8157578563182
60.0,cfl,5.433110549589387,2.34171777,38.025529,-57.96026071403435
60.0,cfl,5.472909665192672,2.33083626,37.67312566666667,-58.10582717840376
60.0,cfl,5.512708780795958,2.31978277,37.31691583333334,-58.252764542149855
60.0,cfl,5.552508528111181,2.3086105,36.958664500000005,-58.40034449455676
60.0,cfl,5.592307643714466,2.29725826,36.59649283333333,-58.54935057048491
60.0,cfl,5.632106759317751,2.28578314,36.23227716666667,-58.69901414392721
60.0,cfl,5.6719065066329755,2.27415211,35.865041166666664,-58.849743495138696
60.0,cfl,5.711705622236261,2.26233945,35.494059,-59.0018439234403
60.0,cfl,5.751504737839546,2.25042613,35.12192066666667,-59.154247558899904
60.0,cfl,5.791304485154769,2.23832874,34.74610866666667,-59.30800133868796
60.0,cfl,5.831103600758055,2.22609907,34.368296666666666,-59.462418037794436
60.0,cfl,5.870902716361339,2.21371371,33.98783683333333,-59.617766329150164
60.0,cfl,5.9107024636765635,2.20119736,33.60555466666667,-59.773711367357706
60.0,cfl,5.950501579279849,2.18852296,33.22070166666666,-59.93056707395394
60.0,cfl,5.990300694883134,2.17571975,32.8342315,-60.087943551271906
60.0,cfl,6.030100442198358,2.16278832,32.446229,-60.245806202747424
60.0,cfl,6.069899557801643,2.14970177,32.05596416666667,-60.404460269337726
60.0,cfl,6.109699305116867,2.13648801,31.6643385,-60.56353527180588
60.0,cfl,6.149498420720152,2.12312382,31.270741666666666,-60.723288435736315
60.0,cfl,6.189297536323437,2.10963428,30.875980833333333,-60.88338579808754
60.0,cfl,6.22909728363866,2.09602555,30.480302,-61.04373209865571
60.0,cfl,6.268896399241946,2.08229831,30.083788166666668,-61.204289482299345
60.0,cfl,6.308695514845231,2.06845234,29.686498500000003,-61.36504127857198
60.0,cfl,6.348496525584333,2.05446627,29.287894666666666,-61.526205961665454
60.0,cfl,6.3882943777637395,2.04036705,28.888811333333333,-61.6874443731916
60.0,cfl,6.428092229943147,2.0261872,28.490218833333333,-61.84835633020879
60.0,cfl,6.467890082122553,2.01187547,28.090743,-62.009508398557465
60.0,cfl,6.507694251421352,1.99746026,27.691240999999998,-62.17055097641851
60.0,cfl,6.547492103600758,1.98294551,27.291879166666668,-62.33141148559918
60.0,cfl,6.587289955780164,1.96833428,26.892798333333335,-62.492037954933934
60.0,cfl,6.62708780795957,1.95360644,26.493512833333334,-62.652625722083606
60.0,cfl,6.666891977258371,1.93881659,26.0955495,-62.81255107623185
60.0,cfl,6.706689829437776,1.92394072,25.698308666666666,-62.97205793765209
