set,quark_tag,snapshot,sigma,phase,nBH_over_n0,T_nuc_MeV
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,3.801337965887555,62.79604452849704
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,3.8411370814908405,62.70277775926811
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,3.880936197094125,62.60983167177173
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,3.92073594440935,62.51682457912747
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,3.9605350600126346,62.42367876102733
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.00033417561592,62.33012383021056
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.040133922931144,62.23633058192773
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.079933038534429,62.14220676319714
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.119732154137713,62.047373274436644
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.1595319014529375,61.9521534427854
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.199331017056222,61.85593089586543
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.239130132659508,61.758779432413235
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.278929879974732,61.6606631512194
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.318728995578017,61.56127491289489
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.358528742893241,61.46089863003897
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.3983278584965255,61.3592615907658
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.43812697409981,61.25587502855952
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.477926721415035,61.15108571438168
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.51772583701832,61.04461627477417
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.557524952621605,60.936063134525234
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.597324699936829,60.82602657468552
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.6371238155401135,60.713679024945755
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.676922931143398,60.5994121406334
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.716722678458623,60.48274596608412
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.756521794061908,60.36394176457193
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.796320909665193,60.24241945531203
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.836120656980417,60.11838066645875
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.875919772583702,59.99172935784362
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.915718888186986,59.86273607748904
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.955518635502211,59.73025710692995
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,4.995317751105496,59.59508352071044
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.035116866708781,59.45657134345026
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.074916614024005,59.31502506503119
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.11471572962729,59.16993982020189
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.154514845230575,59.02194364811042
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.194314592545799,58.8697624436114
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.234113708149084,58.71422215802195
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.273912823752369,58.55494306885741
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.313712571067593,58.391551376078446
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.353511686670878,58.224179116894966
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.393310802274163,58.052976416249116
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.433110549589387,57.877338388561135
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.472909665192672,57.69761074770937
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.512708780795958,57.513147782292016
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.552508528111181,57.32432392471483
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.592307643714466,57.130903202561434
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.632106759317751,56.93224172435477
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.6719065066329755,56.72884885766414
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.711705622236261,56.52001356177019
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.751504737839546,56.306615161220115
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.791304485154769,56.08726701146745
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.831103600758055,55.86261287872359
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.870902716361339,55.632529666137145
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.9107024636765635,55.397235559308825
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.950501579279849,55.155732519460344
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,5.990300694883134,54.90841784934187
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.030100442198358,54.65512955370378
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.069899557801643,54.39570723557978
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.109699305116867,54.129797192289324
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.149498420720152,53.85726675661534
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.189297536323437,53.57794643849804
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.22909728363866,53.2923078572794
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.268896399241946,52.99947226213111
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.308695514845231,52.70037718978855
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.348496525584333,52.39438857975745
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.3882943777637395,52.081337685545115
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.428092229943147,51.76105053948888
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.467890082122553,51.4329182013258
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.507694251421352,51.097234432582006
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.547492103600758,50.753233954014064
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.587289955780164,50.40159735154978
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.62708780795957,50.041612747857606
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.666891977258371,49.6750259162273
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.706689829437776,49.30096998697154
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.746487681617182,48.91749635728912
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.786285533796589,48.52469429043727
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.826089703095389,48.12255426651358
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.865887555274795,47.711334075520284
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.905685407454201,47.29324354960513
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.9454832596336065,46.86760292227853
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,6.985287428932407,46.43256684026781
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.025085281111814,45.986598613878776
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.064883133291219,45.529432080248576
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.104680985470625,45.06475573033469
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.1444788376500314,44.59459585704487
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.1842830069488315,44.11669719698343
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.224080859128238,43.62643747125729
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.263878711307644,43.12371638426988
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.30367656348705,42.61360493903031
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.34348073278585,42.10003187294733
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.3832785849652565,41.57849899321761
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.423076437144663,41.041866499131984
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.462874289324068,40.49345889185725
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.502678458622867,39.94322820741228
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.542476310802275,39.389668928721825
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.5822741629816806,38.81808682616352
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.622072015161087,38.23419816794913
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.661869867340493,37.650640149277876
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.701674036639292,37.06493567414292
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.741471888818699,36.46009020491887
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.7812697409981055,35.84637418074112
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.821067593177512,35.23765052254456
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.860871762476311,34.62156890506995
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.900669614655716,33.98849983954605
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.940467466835124,33.359882494954874
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,7.98026531901453,32.73044169866145
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.020069488313329,32.08601651052251
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.059867340492735,31.44584002362597
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.099665192672141,30.80560183857022
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.13946304485155,30.154719319208148
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.179267214150348,29.510734095406313
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.219065066329753,28.862927881402026
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.258862918509159,28.214939756308972
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.298660770688565,27.571311213536127
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.338458622867973,26.927946728481988
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.378262792166772,26.28958013208876
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.418060644346179,25.653333996406218
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.457858496525585,25.023245115049036
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.49765634870499,24.397392617590665
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.53746051800379,23.778287557079462
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.577258370183197,23.165485450082787
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.617056222362603,22.56089243372652
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.656854074542009,21.963553367036166
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.696658243840808,21.375309625728097
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.736456096020214,20.796372187272528
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.77625394819962,20.227656403475272
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.816051800379027,19.66894641054416
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.855855969677828,19.119256361263577
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.895653821857234,18.581926820362575
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.93545167403664,18.056968529542225
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,8.975249526216045,17.5432035268106
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.015047378395451,17.0400730252043
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.054851547694252,16.547690945659618
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.094649399873658,16.066424711213664
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.134447252053064,15.597721249722818
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.17424510423247,15.142516812148562
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.21404927353127,14.69991622794259
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.253847125710676,14.265722747038454
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.293644977890082,13.83713235684403
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.333442830069488,13.419866663321068
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.373246999368288,13.017799430978505
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.413044851547696,12.630937197463028
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.452842703727102,12.258172986902569
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.492640555906506,11.896413917999404
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.532438408085913,11.542335877207078
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.572242577384712,11.193404685184301
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.61204042956412,10.850934190286909
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.651838281743526,10.519242158788103
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.691636133922932,10.203024400897256
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.731440303221731,9.906881758293997
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.771238155401138,9.632449157726848
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.811036007580544,9.360038485041239
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.85083385975995,9.087726301460634
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.89063802905875,8.813491302896495
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.930435881238155,8.537080189493214
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,9.970233733417562,8.259331706016907
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.010031585596968,7.983327365191026
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.049835754895767,7.714789084153025
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.089633607075173,7.464117232504204
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.12943145925458,7.233938173943252
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.169229311433986,7.021539344381643
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.209027163613394,6.822248238716307
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.248831332912193,6.631450776220521
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.288629185091597,6.44443601970188
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.328427037271004,6.256212911401762
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.36822488945041,6.0610528318178485
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.40802905874921,5.847721453600335
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.447826910928617,5.618243244102888
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.487624763108023,5.37705274160332
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.52742261528743,5.142194139646047
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.567226784586229,4.929091146199996
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.607024636765635,4.744825012954557
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.646822488945041,4.588669938814158
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.686620341124447,4.470080649638619
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.726424510423248,4.379155284236243
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.766222362602655,4.292299709733375
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.806020214782059,4.2081885670922885
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.845818066961465,4.125744508340262
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.885615919140871,4.044234824560221
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.925420088439672,3.962884308078097
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,10.965217940619079,3.8806793727049076
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.005015792798485,3.7966409522335796
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.044813644977891,3.709767870367013
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.08461781427669,3.619322175558585
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.124415666456096,3.524579227242606
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.164213518635503,3.4253334691835238
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.204011370814909,3.3215772099787313
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.243815540113708,3.2136976523265006
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.283613392293114,3.102752777774796
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.32341124447252,2.99029422216803
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.363209096651927,2.8782812882384596
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.403006948831333,2.7695780016083544
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.442811118130132,2.6653554578770953
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.482608970309538,2.567052354642962
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.522406822488946,2.476418525259856
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.562204674668353,2.393305696674537
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.602008843967152,2.318369141216167
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.641806696146556,2.2503774923385502
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.681604548325963,2.1887498101704415
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.72140240050537,2.132909739156195
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.76120656980417,2.082297166004441
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.801004421983576,2.036383076455474
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.840802274162982,1.9947729788891662
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.880600126342388,1.9569450593997326
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.920404295641188,1.9223668468234167
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,11.960202147820594,1.8906026263375686
Set A,B4145_D80_a0.16_ms100,$t_0$,150.0,unpCFL,12.0,1.8613193876709362
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.1,66.79967479962903
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.13979930511686672,51.26905311560002
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.17959867340492736,38.41055812133092
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.21939797852179407,32.77904375854289
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.25919734680985473,29.62130469768798
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.2989966519267214,27.45860163569618
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.33879595704358817,25.815995164790035
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.3785953253316488,24.48698656447574
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.4183946304485155,23.363366501611345
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.4581939987365761,22.38531445404541
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.49799330385344287,21.514252674535815
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.5377926721415035,20.723923147197446
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.5775919772583702,19.99931133544019
Set A,B4145_D80_a0.16_ms100,$t_{T_\mathrm{max}}$,50.0,unpaired,0.6173912823752369,19.328354585924718
